job_id,title,job_field,company,salary_max,salary_min,salary_negotiable,location_city,posted_date,skills,industry,job_level,source
tcv_0931,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY TNHH DỊCH VỤ - THƯƠNG MẠI TÂN CƯỜNG MINH,30000000.0,10000000.0,0.0,Hồ Chí Minh,06/09/2025,"['photoshop', 'ai', 'thiết kế đồ họa', '3d artist', '3d max', 'photoshop']",[],Junior,TopCV
tcv_0932,Business Analyst (Phân tích nghiệp vụ),Data,CÔNG TY TNHH TƯ VẤN ĐẦU TƯ ĐÔNG SÀI GÒN,0.0,0.0,1.0,Hồ Chí Minh,03/09/2025,"['mockup', 'wireframe', 'phân tích nghiệp vụ', 'thu thập yêu cầu', 'mô hình hóa quy trình', 'viết tài liệu đặc tả', 'giao tiếp', 'phân tích dữ liệu']",[],Junior,TopCV
tcv_0933,Product Owner/Product Manager,Infrastructure,Công Ty TNHH Avepoint Việt Nam,0.0,0.0,1.0,"Hà Nội, Đà Nẵng",03/12/2025,"['nghiên cứu thị trường', 'quản lý dự án', 'phân tích thị trường', 'quản lý sản phẩm', 'xây dựng chiến lược sản phẩm']",[],Manager,TopCV
tcv_0934,Product Owner/Product Manager,Infrastructure,Wavez Technologies,22000000.0,12000000.0,0.0,Hà Nội,30/09/2025,"['quản lý dự án', 'quản lý ngân sách', 'quản lý rủi ro', 'lập kế hoạch dự án', 'theo dõi tiến độ dự án', 'project manager', 'google analytics', 'kỹ năng giao tiếp', 'làm việc nhóm', 'market research', 'phân tích dữ liệu']",['it - phần mềm'],Manager,TopCV
tcv_0935,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY TNHH GRANDE MEDIA,9000000.0,6000000.0,0.0,Hồ Chí Minh,12/09/2025,"['photoshop', 'adobe illustrator', 'ux/ui design']",['thiết kế / kiến trúc'],Intern,TopCV
tcv_0936,Software Engineer,Developer,Công ty Cổ phần BMC Việt Nam,17000000.0,12000000.0,0.0,Long An,21/09/2025,"['kiến thức về hệ điều hành (windows, linux)', 'kiến thức về phần cứng máy tính', 'khả năng cài đặt và cấu hình phần mềm', 'khả năng sửa chữa và khắc phục sự cố phần mềm', 'kiến thức về mạng máy tính (lan, wan)', 'kinh nghiệm làm việc với các phần mềm chuyên dụng (tùy theo lĩnh vực công ty)']","['it - phần mềm', 'tuổi 21 - 35']",Junior,TopCV
tcv_0937,Kinh doanh phần mềm,Sales,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ NINA,15000000.0,7000000.0,0.0,Hồ Chí Minh,10/09/2025,"['làm việc nhóm', 'quản lý thời gian', 'kỹ năng lắng nghe', 'kỹ năng thuyết phục', 'kỹ năng giải quyết vấn đề', 'kỹ năng đặt câu hỏi', 'kỹ năng sử dụng máy tính']","['direct sales', 'b2b', 'it - phần mềm', 'tuổi 20 - 27']",Intern,TopCV
tcv_0938,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ W1688,13000000.0,10000000.0,0.0,Hồ Chí Minh,26/09/2025,"['thiết kế đồ họa', 'sử dụng thành thạo các công cụ thiết kế (photoshop, illustrator, figma)', 'thiết kế banner, landing page, hình ảnh sản phẩm', 'hiểu biết về bố cục, màu sắc, typography', 'thiết kế responsive (tương thích với nhiều thiết bị)']",[],Junior,TopCV
tcv_0939,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY CP ĐT DƯỢC PHẨM HTP,0.0,0.0,1.0,Hồ Chí Minh,20/09/2025,"['thiết kế đồ họa', 'sử dụng thành thạo các phần mềm thiết kế (adobe photoshop, illustrator, indesign)', 'hiểu biết về mỹ phẩm và thị trường mỹ phẩm', 'kinh nghiệm thiết kế cho thương mại điện tử (tmđt)', 'sáng tạo và có tư duy thẩm mỹ tốt']",['thương mại điện tử'],Junior,TopCV
tcv_0940,Mobile Developer,Developer,Công ty Cổ phần Công nghệ KiotViet,33000000.0,25000000.0,0.0,Hà Nội,24/09/2025,"['flutter', 'dart', 'restful apis', 'state management (bloc, provider, riverpod)', 'ui ux design principles']","['it - phần mềm', 'thương mại điện tử']",Junior,TopCV
tcv_0941,Bảo mật ứng dụng và phát triển,Security,CÔNG TY CỔ PHẦN THIẾT BỊ VÀ TRUYỀN THÔNG NGS,10000000.0,7000000.0,0.0,Hà Nội,13/09/2025,"['khả năng phân tích và giải quyết vấn đề', 'bảo mật web', 'bảo mật', 'hiểu biết về các lỗ hổng bảo mật phổ biến (owasp top 10)']","['it - phần cứng và máy tính', 'it - phần mềm', 'viễn thông']",Intern,TopCV
tcv_0942,Business Analyst (Phân tích nghiệp vụ),Data,CÔNG TY TNHH CÔNG NGHỆ PHẦN MỀM LUTECH,18000000.0,10000000.0,0.0,Đà Nẵng,30/09/2025,"['phân tích dữ liệu', 'quản lý dự án', 'phân tích yêu cầu', 'giao tiếp hiệu quả', 'tạo wireframe và prototype']",['it - phần mềm'],Junior,TopCV
tcv_0943,Công nghệ thông tin khác,Other,CÔNG TY TNHH UNSAN HANOI,0.0,0.0,1.0,Hồ Chí Minh,19/09/2025,[],['it - phần mềm'],Junior,TopCV
tcv_0944,Quản trị và vận hành bảo mật,Security,Viettel Software,0.0,0.0,1.0,Hà Nội,17/09/2025,"['kiến thức về hệ điều hành (linux, windows)', 'kiến thức về mạng (tcp ip, dns, vpn)', 'kỹ năng giải quyết sự cố', 'kỹ năng giám sát hệ thống', 'kỹ năng viết script (shell, python)']",['it - phần mềm'],Junior,TopCV
tcv_0945,Software Engineer,Developer,CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN PI GROUP,22000000.0,15000000.0,0.0,Hồ Chí Minh,07/09/2025,"['html', 'css', 'javascript', 'reactjs/angular/vuejs', 'responsive design', 'javascript', 'typescript', 'firebase', 'next.js hoặc react.js']",['it - phần mềm'],Junior,TopCV
tcv_0946,Thiết kế đồ họa (Graphic Design),Design,Công ty TNHH Skylink Group,1500000.0,1000000.0,0.0,Hồ Chí Minh,01/10/2025,"['kỹ năng giao tiếp', 'làm việc nhóm', 'sáng tạo', 'tư duy thiết kế', 'sử dụng phần mềm thiết kế (adobe photoshop, illustrator, figma...)', 'thuyết trình', 'biên tập video', 'thiết kế đồ họa', 'chụp ảnh', 'tiếng anh chuyên ngành', 'thiết kế in ấn']","['tiếng anh giao tiếp cơ bản', 'tiếng anh giao tiếp thành thạo']",Intern,TopCV
tcv_0947,Sales IT Phần mềm khác,Sales,FPT Software,0.0,0.0,1.0,Hồ Chí Minh,20/09/2025,"['bán hàng b2b', 'giao tiếp tiếng anh (trình độ lưu loát)', 'tiếng nhật jlpt n2 trở lên', 'kỹ năng đàm phán', 'xây dựng mối quan hệ']","['b2b', 'tiếng nhật jlpt n2']",Intern,TopCV
tcv_0948,Software Tester (Automation & Manual),Developer,Công ty Cổ phần Công nghệ DTT,30000000.0,20000000.0,0.0,Hà Nội,04/09/2025,"['báo cáo lỗi', 'thực hiện test', 'thiết kế test case', 'phân tích kết quả test', 'hiểu biết về các phương pháp test (agile, waterfall, ...)']",[],Mid,TopCV
tcv_0949,Kinh doanh phần mềm,Sales,OpenCommerce Group,30000000.0,20000000.0,0.0,Hà Nội,24/09/2025,"['xây dựng mối quan hệ', 'đàm phán', 'giao tiếp', 'bán hàng', 'thuyết phục']","['direct sales', 'online sales', 'b2b']",Junior,TopCV
tcv_0950,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY TNHH DIGI-TEXX,11000000.0,6000000.0,0.0,Hậu Giang,30/09/2025,"['graphic design', 'adobe photoshop', 'chỉnh sửa ảnh', 'phục chế ảnh', 'retouching']",[],Junior,TopCV
tcv_0951,AI Engineer,Developer,TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,0.0,0.0,1.0,Hà Nội,13/09/2025,[],[],Junior,TopCV
tcv_0952,Thiết kế đồ họa (Graphic Design),Design,Công ty cổ phần Dược phẩm UHealth,14000000.0,10000000.0,0.0,Hà Nội,20/09/2025,"['khả năng làm việc độc lập và nhóm', 'sử dụng thành thạo phần mềm thiết kế đồ họa (photoshop, illustrator, indesign,...)', 'khả năng sáng tạo và tư duy hình ảnh tốt', 'khả năng giao tiếp và trình bày ý tưởng', 'hiểu biết về nguyên tắc thiết kế (màu sắc, bố cục, typography)', 'am hiểu về xu hướng thiết kế hiện đại', 'hiểu biết về ux ui design']","['thiết kế / kiến trúc', 'marketing / quảng cáo']",Intern,TopCV
tcv_0953,Software Tester (Automation & Manual),Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,31000000.0,15000000.0,0.0,Hà Nội,12/09/2025,"['kiến thức về kiểm thử hiệu năng', 'kinh nghiệm sử dụng các công cụ kiểm thử hiệu năng (ví dụ: jmeter, loadrunner, gatling)', 'khả năng phân tích và giải quyết vấn đề', 'hiểu biết về các giao thức mạng (http, tcp ip)', 'kỹ năng viết script kiểm thử']",[],Junior,TopCV
tcv_0954,IT Project Manager,Infrastructure,CÔNG TY TNHH GIANTY VIỆT NAM,0.0,0.0,1.0,Hồ Chí Minh,30/09/2025,"['giao tiếp', 'lập kế hoạch', 'quản lý dự án', 'phân tích nghiệp vụ', 'quản lý yêu cầu']",['it - phần mềm'],Manager,TopCV
tcv_0955,Animation Design,Design,CÔNG TY CỔ PHẦN TRUYỀN THÔNG VÀ GIẢI TRÍ HUTA MEDIA,12000000.0,9000000.0,0.0,Hà Nội,04/09/2025,[],"['marketing / quảng cáo', 'phát thanh / truyền hình', 'mỹ thuật / nghệ thuật / điện ảnh']",Intern,TopCV
tcv_0956,IT Helpdesk/IT support,Support,CÔNG TY TNHH TƯ VẤN QUẢN LÝ DOANH NGHIỆP (EMC),15000000.0,10000000.0,0.0,Khánh Hoà,20/09/2025,"['quản trị mạng', 'khắc phục sự cố mạng', 'an ninh mạng cơ bản', 'cấu hình thiết bị mạng (router, switch, firewall)', 'kiến thức về các giao thức mạng (tcp ip, bgp, ospf)']","['it - phần cứng và máy tính', 'it - phần mềm', 'thương mại điện tử']",Junior,TopCV
tcv_0957,Bán hàng kỹ thuật IT,Other,Công ty cổ phần đầu tư và công nghệ HC Toàn Cầu,30000000.0,30000000.0,0.0,Hà Nội,20/09/2025,"['quản lý thời gian', 'quản lý dự án', 'quản lý ngân sách', 'quản lý rủi ro', 'lập kế hoạch dự án']","['direct sales', 'b2b', 'có hỗ trợ data']",Junior,TopCV
tcv_0958,Kinh doanh phần mềm,Sales,Công ty cổ phần công nghệ Gapo,100000000.0,50000000.0,0.0,Hà Nội,31/08/2025,"['kỹ năng đàm phán và thương lượng', 'xây dựng mối quan hệ khách hàng', 'lập kế hoạch và chiến lược kinh doanh', 'phân tích thị trường và cạnh tranh', 'kinh nghiệm bán hàng b2b']","['direct sales', 'b2b', 'b2g']",Junior,TopCV
tcv_0959,Backend Developer,Developer,Ngân Hàng TMCP Việt Nam Thịnh Vượng (VPBank),0.0,0.0,1.0,Hà Nội,20/09/2025,"['java', 'restful apis', 'object oriented programming (oop)', 'spring framework (spring boot, spring mvc)', 'database (sql or nosql)']",[],Junior,TopCV
tcv_0960,IT Project Manager,Infrastructure,Công ty TNHH DMSpro,0.0,0.0,1.0,Hồ Chí Minh,10/09/2025,"['phân tích nghiệp vụ', 'giao tiếp', 'giải quyết vấn đề', 'quản lý dự án', 'tư vấn']",['it - phần mềm'],Manager,TopCV
tcv_0961,Kỹ sư lập trình máy,Other,CÔNG TY CỔ PHẦN CÔNG NGHIỆP PHỤ TRỢ BBS VIỆT NAM,16000000.0,9000000.0,0.0,Hà Nội,20/09/2025,"['autocad', 'solidwork', 'mastercam', 'microsoft excel']","['sản xuất ', 'công nghệ kỹ thuật', 'cơ khí / tự động hóa']",Junior,TopCV
tcv_0962,IT Project Manager,Infrastructure,Công ty Cổ phần Giải pháp EnterpriseNao,20000000.0,14000000.0,0.0,Hà Nội,01/10/2025,"['làm việc nhóm', 'quản lý thời gian', 'giao tiếp hiệu quả', 'quản lý nhiệm vụ']",['it - phần mềm'],Manager,TopCV
tcv_0963,Kỹ sư điện tử viễn thông,Other,Trung Tâm Internet Việt Nam,25000000.0,10000000.0,0.0,Hà Nội,06/09/2025,"['quản trị hệ thống', 'an ninh mạng', 'khắc phục sự cố hệ thống', 'kiến thức về mạng máy tính', 'cơ sở dữ liệu']",[],Junior,TopCV
tcv_0964,Backend Developer,Developer,CÔNG TY TNHH CÔNG NGHỆ ĐẦU TƯ VIỆT NAM,0.0,0.0,1.0,Hồ Chí Minh,18/09/2025,"['api', 'lập trình', 'thiết kế hệ thống', 'cơ sở dữ liệu', 'cấu trúc dữ liệu và giải thuật']","['tài chính', 'it - phần mềm']",Junior,TopCV
tcv_0965,Frontend Developer,Developer,CÔNG TY TNHH TM & SX NỆM MOUSSE LIÊN Á,13000000.0,10000000.0,0.0,Hồ Chí Minh,13/09/2025,"['git', 'kiến trúc phần mềm', 'kiểm thử phần mềm (unit testing, integration testing)', 'ngôn ngữ lập trình (java, python, node.js, php, ruby, v.v.)', 'cơ sở dữ liệu quan hệ (sql)']",['it - phần mềm'],Junior,TopCV
tcv_0966,Fullstack Developer,Developer,Công ty Cổ phần Tập đoàn OSB,26000000.0,13000000.0,0.0,Hà Nội,30/09/2025,"['làm việc nhóm', 'lập trình hướng đối tượng (oop)', 'quản lý phiên bản (git)', 'thiết kế và phát triển ứng dụng desktop', 'kiểm thử và gỡ lỗi phần mềm']",['it - phần mềm'],Junior,TopCV
tcv_0967,Business Analyst (Phân tích nghiệp vụ),Data,CÔNG TY TNHH  SẢN XUẤT VÀ THƯƠNG MẠI VĨNH PHÁT,15000000.0,12000000.0,0.0,Bình Dương,30/09/2025,"['giao tiếp', 'phân tích dữ liệu', 'phân tích nghiệp vụ', 'thu thập yêu cầu', 'mô hình hóa quy trình']","['it - phần cứng và máy tính', 'it - phần mềm', 'tiếng anh giao tiếp cơ bản']",Junior,TopCV
tcv_0968,DevOps Engineer,Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ THÔNG MINH OXII,30000000.0,30000000.0,0.0,Hà Nội,30/09/2025,"['thống kê', 'xử lý ngôn ngữ tự nhiên (nlp)', 'học máy (machine learning)', 'học sâu (deep learning)', 'khai phá dữ liệu (data mining)']","['it - phần mềm', 'it - phần cứng và máy tính']",Junior,TopCV
tcv_0969,Sales IT Phần mềm khác,Sales,Công Ty Cổ Phần NCCPLUS Việt Nam,0.0,0.0,1.0,Hà Nội,20/09/2025,"['kỹ năng giao tiếp', 'tiếng anh giao tiếp']",['b2b'],Intern,TopCV
tcv_0970,Thiết kế đồ họa (Graphic Design),Design,Công ty TNHH phát triển quảng cáo và truyền thông VIP,15000000.0,6000000.0,0.0,Hà Nội,30/09/2025,"['coreldraw', 'photoshop', 'adobe indesign']","['marketing / quảng cáo', 'mỹ thuật / nghệ thuật / điện ảnh', 'thiết kế / kiến trúc']",Junior,TopCV
tcv_0971,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY TNHH HỌC VIỆN MANKAI,3000000.0,2500000.0,0.0,Hà Nội,06/09/2025,"['giao tiếp', 'tư duy sáng tạo', 'khả năng học hỏi nhanh', 'sử dụng phần mềm thiết kế (photoshop, illustrator, indesign,...)', 'kỹ năng vẽ tay (nếu cần)']",['marketing / quảng cáo'],Intern,TopCV
tcv_0972,3D Modeler,Design,Công ty cổ phần Gamee,20000000.0,8000000.0,0.0,Hà Nội,20/09/2025,"['modeling 3d', 'texturing', 'uv mapping', 'retopology', 'knowledge of game engines (unity, unreal engine)']",[],Junior,TopCV
tcv_0973,Thiết kế đồ họa (Graphic Design),Design,Công ty TNHH Thiết bị và dịch vụ Nha Khoa DMA,0.0,0.0,1.0,Hà Nội,19/09/2025,"['thiết kế đồ họa', 'khả năng sáng tạo', 'khả năng làm việc nhóm', 'sử dụng phần mềm thiết kế (photoshop, illustrator, indesign,...)', 'am hiểu về màu sắc và bố cục']",[],Junior,TopCV
tcv_0974,Công nghệ thông tin khác,Other,CÔNG TY CỔ PHẦN HỆ THỐNG GIÁO DỤC NEW G,10000000.0,8500000.0,0.0,Hà Nội,30/09/2025,"['tư duy logic', 'giải quyết vấn đề', 'đọc hiểu tài liệu kỹ thuật', 'khả năng học hỏi nhanh', 'kiến thức về kỹ thuật cơ bản']",[],Intern,TopCV
tcv_0975,Cloud Engineer,Developer,TỔNG CÔNG TY BƯU ĐIỆN VIỆT NAM,35000000.0,10000000.0,0.0,Hà Nội,30/09/2025,"['kiến trúc đám mây (cloud architecture)', 'an ninh đám mây (cloud security)', 'lập trình đám mây (cloud programming)', 'quản lý cơ sở dữ liệu đám mây (cloud database management)', 'api và tích hợp (apis and integrations)']",[],Junior,TopCV
tcv_0976,Software Engineer,Developer,Công ty Cổ phần Vatech Việt,20000000.0,20000000.0,0.0,Hà Nội,26/09/2025,[],[],Junior,TopCV
tcv_0977,Frontend Developer,Developer,Công ty Cổ phần viễn thông FPT,30000000.0,20000000.0,0.0,Hà Nội,20/09/2025,"['css', 'git', 'html', 'javascript', 'reactjs', 'angular', 'restful apis', 'redux', 'ui ux design']",['it - phần mềm'],Junior,TopCV
tcv_0978,Product Owner/Product Manager,Infrastructure,CÔNG TY CỔ PHẦN CÔNG NGHỆ TECHLAB,0.0,0.0,1.0,Hà Nội,17/09/2025,"['quản lý dự án', 'phân tích thị trường', 'quản lý sản phẩm', 'giao tiếp hiệu quả', 'xây dựng chiến lược sản phẩm']",[],Manager,TopCV
tcv_0979,Kinh doanh phần mềm,Sales,Công ty Cổ Phần Công Nghệ Overate-Vntech,30000000.0,15000000.0,0.0,Hồ Chí Minh,28/09/2025,"['tìm kiếm khách hàng', 'đàm phán', 'giao tiếp', 'bán hàng', 'thuyết phục', 'làm việc nhóm', 'kỹ năng bán hàng', 'đàm phán', 'kỹ năng thuyết trình']","['direct sales', 'telesales', 'b2b', 'it - phần mềm', 'nhà hàng / khách sạn', 'thực phẩm / đồ uống', 'diễn đạt trôi chảy', 'phát âm chuẩn', 'tuổi 21 - 28']",Intern,TopCV
tcv_0980,Thiết kế đồ họa (Graphic Design),Design,Văn phòng đại diện Everfit Technologies Inc tại thành phố ĐàNẵng,0.0,0.0,1.0,Hà Nội,31/10/2025,"['user research', 'wireframing', 'ui design', 'prototyping', 'ux design']",[],Mid,TopCV
tcv_0981,Công nghệ thông tin khác,Other,Công ty Cổ phần viễn thông FPT,40000000.0,30000000.0,0.0,Hà Nội,05/09/2025,"['computer vision', 'machine learning', 'deep learning', 'python', 'image processing']",['it - phần mềm'],Junior,TopCV
tcv_0982,Animation Design,Design,CÔNG TY VTC CÔNG NGHỆ VÀ NỘI DUNG SỐ,0.0,0.0,1.0,Hà Nội,19/09/2025,"['3d max', '3d modeling', '3d animation', 'texturing', 'rigging', 'concept design']",['game'],Junior,TopCV
tcv_0983,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY TNHH THƯƠNG MẠI XUẤT NHẬP KHẨU FANI,19000000.0,16000000.0,0.0,Hà Nội,31/08/2025,"['sử dụng phần mềm thiết kế 3d (ví dụ: 3ds max, maya, blender, cinema 4d)', 'khả năng sáng tạo, tư duy hình ảnh tốt', 'sử dụng phần mềm thiết kế 2d (adobe photoshop, adobe illustrator,...)']","['thương mại điện tử', 'bán lẻ - hàng tiêu dùng - fmcg', 'tuổi 20 - 35']",Junior,TopCV
tcv_0984,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY TNHH MJ ART GROUP,15000000.0,10000000.0,0.0,Đà Nẵng,15/09/2025,"['adobe photoshop', 'adobe illustrator', 'thiết kế đồ họa', 'tư duy sáng tạo', 'typography']","['thiết kế / kiến trúc', 'may mặc / thời trang']",Junior,TopCV
tcv_0985,DevOps Engineer,Developer,Công ty Cổ phần Funtap,45000000.0,30000000.0,0.0,Hà Nội,27/09/2025,"['linux system administration', 'cloud computing (aws, azure, gcp)', 'containerization (docker, kubernetes)', 'ci cd pipelines (jenkins, gitlab ci, circleci)', 'infrastructure as code (terraform, ansible, cloudformation)']",[],Mid,TopCV
tcv_0986,Network Engineer,Developer,CÔNG TY TNHH CRYSTAL ELEGANCE TEXTILES VIỆT NAM,14000000.0,10000000.0,0.0,Bình Dương,13/09/2025,"['kỹ năng làm việc nhóm', 'khả năng giải quyết vấn đề', 'khả năng giao tiếp', 'kiến thức về phần cứng máy tính', 'kiến thức về hệ điều hành (windows, macos, linux)', 'networking (ccna)', 'networking (mạng)']","['it - phần cứng và máy tính', 'sản xuất ']",Junior,TopCV
tcv_0987,Game Developer,Developer,CÔNG TY TNHH KINH DOANH TỔNG HỢP TUẤN PHÁT,3000000.0,2000000.0,0.0,Hà Nội,07/09/2025,"['c#', 'unity', 'lập trình hướng đối tượng (oop)', 'giải thuật và cấu trúc dữ liệu cơ bản', 'kiểm soát phiên bản (git)']","['it - phần mềm', 'game', 'it - phần cứng và máy tính']",Intern,TopCV
tcv_0988,Công nghệ thông tin khác,Other,Công ty Cổ phần VNEXT SOFTWARE,30000000.0,30000000.0,0.0,Đà Nẵng,25/09/2025,"['apex', 'visualforce', 'soql', 'lightning web components (lwc)', 'triggers']",['it - phần mềm'],Junior,TopCV
tcv_0989,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY CỔ PHẦN ĐẦU TƯ ATHENA HOLDING,10000000.0,8000000.0,0.0,Hà Nội,20/09/2025,"['thiết kế đồ họa', 'sử dụng phần mềm thiết kế (photoshop, illustrator, indesign)', 'sáng tạo', 'tư duy thẩm mỹ', 'kỹ năng typography']",['thương mại điện tử'],Intern,TopCV
tcv_0990,Business Analyst (Phân tích nghiệp vụ),Data,Viettel Digital,0.0,0.0,1.0,Hồ Chí Minh,30/08/2025,"['giao tiếp', 'phân tích dữ liệu', 'phân tích nghiệp vụ', 'thu thập yêu cầu', 'mô hình hóa quy trình']",[],Junior,TopCV
tcv_0991,Kinh doanh phần mềm,Sales,CÔNG TY CỔ PHẦN CÔNG NGHỆ KIOTVIET,20000000.0,12000000.0,0.0,Hà Nội,30/09/2025,"['quản lý mối quan hệ khách hàng (crm)', 'kỹ năng giao tiếp và thuyết trình', 'kỹ năng tìm kiếm khách hàng tiềm năng (lead generation)', 'hiểu biết về quy trình bán hàng', 'kỹ năng đàm phán và chốt sale']","['telesales', 'online sales', 'direct sales', 'b2b', 'b2c', 'thương mại điện tử', 'bán lẻ - hàng tiêu dùng - fmcg', 'it - phần mềm', 'có hỗ trợ data', 'phát âm chuẩn', 'diễn đạt trôi chảy']",Intern,TopCV
tcv_0992,Mobile Developer,Developer,Công ty Cổ phần Công nghệ Alphaway,40000000.0,30000000.0,0.0,Hồ Chí Minh,03/09/2025,"['react native', 'javascript/typescript', 'redux context api', 'restful apis', 'mobile development (ios & android)']","['it - phần mềm', 'ngân hàng', 'tài chính']",Mid,TopCV
tcv_0993,Kinh doanh phần mềm,Sales,CÔNG TY CỔ PHẦN  LEXENGINE,17000000.0,13000000.0,0.0,"Hồ Chí Minh, Hà Nội",21/09/2025,"['xây dựng mối quan hệ', 'đàm phán', 'giao tiếp', 'bán hàng', 'thuyết phục']","['online sales', 'b2b', 'b2c', 'luật / pháp chế']",Junior,TopCV
tcv_0994,Software Engineer,Developer,CÔNG TY TNHH CÔNG NGHỆ RIKAI,0.0,0.0,1.0,Hà Nội,11/09/2025,"['quản lý dự án', 'lãnh đạo nhóm', 'giao tiếp', 'giải quyết vấn đề', 'ra quyết định']",[],Mid,TopCV
tcv_0995,Manual Tester,Tester,CÔNG TY CP CÔNG NGHỆ GIÁO DỤC TRƯỜNG HỌC TRỰC TUYẾN - ONSCHOOL,15000000.0,12000000.0,0.0,Hà Nội,17/09/2025,"['kỹ năng phân tích yêu cầu', 'kiến thức về kiểm thử phần mềm', 'kỹ năng viết test case', 'kỹ năng báo cáo lỗi', 'kỹ năng thực hiện test']","['it - phần mềm', 'tuổi 23 - 27']",Junior,TopCV
tcv_0996,Kinh doanh phần mềm,Sales,CÔNG TY CỔ PHẦN YOOTEK HOLDINGS,40000000.0,20000000.0,0.0,Hà Nội,17/09/2025,"['kinh nghiệm quản lý đội ngũ kinh doanh', 'kiến thức về phần mềm quản lý bán hàng', 'kỹ năng bán hàng và thuyết phục', 'kỹ năng đàm phán và thương lượng', 'kỹ năng lập kế hoạch kinh doanh']","['direct sales', 'b2c', 'b2b']",Junior,TopCV
tcv_0997,Công nghệ thông tin khác,Other,CÔNG TY CỔ PHẦN CÔNG NGHỆ ICEO,18000000.0,10000000.0,0.0,Hà Nội,13/09/2025,"['kiến thức về ai ml', 'giải quyết vấn đề', 'giao tiếp kỹ thuật', 'phân tích dữ liệu', 'lập trình (python)']",[],Junior,TopCV
tcv_0998,System Engineer,Developer,INNOTECH VIETNAM CORPORATION,0.0,0.0,1.0,Hồ Chí Minh,05/09/2025,"['quản lý hệ thống', 'hỗ trợ kỹ thuật', 'khắc phục sự cố', 'quản lý dự án', 'giao tiếp', 'lan/wan', 'network troubleshooting', 'network security (firewalls, vpns)', 'network administration', 'khắc phục sự cố mạng wifi', 'bảo mật hệ thống', 'quản lý danh tính và truy cập (iam)', 'quản lý thiết bị di động (mdm)', 'itsm']","['it - phần cứng và máy tính', 'it - phần mềm', 'an ninh mạng', 'tiếng anh giao tiếp cơ bản', 'tiếng anh giao tiếp thành thạo']",Mid,TopCV
tcv_0999,UI/UX Design,Design,CÔNG TY TNHH GEMCOMMERCE,0.0,0.0,1.0,Hà Nội,31/08/2025,"['tư duy thiết kế', 'nghiên cứu người dùng', 'thiết kế giao diện người dùng (ui)', 'thiết kế trải nghiệm người dùng (ux)', 'xây dựng wireframe và prototype', 'kiến thức về design thinking']",['it - phần mềm'],Junior,TopCV
tcv_1000,Thiết kế đồ họa (Graphic Design),Design,Công Ty TNHH Đào Tạo Thiết Kế Bộ Sưu Tập Quốc Tế,0.0,0.0,1.0,Hồ Chí Minh,20/09/2025,"['quản lý thời gian', 'thiết kế đồ họa', 'tư duy sáng tạo', 'giải quyết vấn đề', 'typography', 'adobe creative suite (photoshop, illustrator, indesign)', 'bố cục', 'nhận diện thương hiệu', 'lý thuyết màu sắc', 'giao tiếp trực quan', 'marketing', 'hiểu biết về in ấn']","['thiết kế / kiến trúc', 'giáo dục / đào tạo']",Junior,TopCV
tcv_1001,Kinh doanh phần mềm,Sales,Công ty cổ phần Công nghệ Sapo,15000000.0,10000000.0,0.0,Bình Dương,11/09/2025,[],"['direct sales', 'telesales', 'online sales', 'b2c', 'b2b', 'thương mại điện tử', 'bán lẻ - hàng tiêu dùng - fmcg', 'thực phẩm / đồ uống']",Junior,TopCV
tcv_1002,Kỹ thuật IT,Other,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ TACO VIỆT NAM,13000000.0,12000000.0,0.0,Hà Nội,15/09/2025,"['giải quyết vấn đề', 'khắc phục sự cố máy tính', 'hỗ trợ người dùng', 'kiến thức về phần cứng máy tính', 'kiến thức về hệ điều hành windows và macos']",[],Junior,TopCV
tcv_1003,Game Design,Developer,Công ty Cổ phần Gapu,10000000.0,8000000.0,0.0,Hà Nội,31/10/2025,"['khả năng làm việc độc lập và theo nhóm', 'kỹ năng vẽ 2d xuất sắc', 'hiểu biết về nguyên tắc thiết kế (composition, color theory, perspective)', 'khả năng tạo ra các tác phẩm nghệ thuật chất lượng cao', 'thành thạo phần mềm đồ họa (photoshop, illustrator, clip studio paint, krita, v.v.)', 'game artist', 'kinh nghiệm làm việc với engine game (unity, unreal engine)', 'kỹ năng hoạt hình 2d (animation)']","['game', 'thiết kế / kiến trúc']",Junior,TopCV
